template,event_type,service,platform,count,label_confidence,label_candidates
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 289µs, remote = <IP>:<NUM>, response type = /etcdserverpb.maintenance/status, request count = -<NUM>, request size = -<NUM>, response count = -<NUM>, response size = -<NUM>, request content =",permission_error,unknown,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,permission_error,envoy-access,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,4,0.75,"{""error"": 1, ""noise"": 3}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = <NUM>.045ms, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,3,0.667,"{""noise"": 2, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> direct_response - <NUM> <NUM> - <NUM> - - <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - - - - - -,other,envoy-access,esxi,4,0.75,"{""noise"": 3, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,4,0.75,"{""noise"": 3, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 785µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,4,0.75,"{""noise"": 3, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 954µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,4,0.75,"{""noise"": 3, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 232µs, remote = <IP>:<NUM>, response type = /etcdserverpb.maintenance/status, request count = -<NUM>, request size = -<NUM>, response count = -<NUM>, response size = -<NUM>, request content =",other,unknown,esxi,2,0.5,"{""noise"": 1, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,permission_error,envoy-access,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,4,0.75,"{""error"": 1, ""noise"": 3}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 856µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""collectremotestats-<HEX>"" ""querysummarystatisticsvpxa""",permission_error,Vpxa,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 922µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,3,0.667,"{""noise"": 2, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,4,0.75,"{""error"": 1, ""noise"": 3}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""noise"": 2, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 913µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,2,0.5,"{""noise"": 1, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,permission_error,envoy-access,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,2,0.5,"{""noise"": 1, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 144µs, remote = <IP>:<NUM>, response type = /etcdserverpb.maintenance/status, request count = -<NUM>, request size = -<NUM>, response count = -<NUM>, response size = -<NUM>, request content =",other,unknown,esxi,13,0.769,"{""error"": 3, ""noise"": 10}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,2,0.5,"{""noise"": 1, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,2,0.5,"{""noise"": 1, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 638µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,4,0.75,"{""noise"": 3, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,4,0.75,"{""error"": 1, ""noise"": 3}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,permission_error,envoy-access,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> vsansystem[<NUM>]: [vsan@<NUM> sub=libs] backtrace[<NUM>] <NUM> rip=<ID> rbx=<ID> rbp=<NUM> r12=<ID> r13=<ID> r14=<ID> r15=<NUM>,other,vsansystem,esxi,10,0.7,"{""noise"": 7, ""error"": 3}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 502µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",permission_error,unknown,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""noise"": 2, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 200µs, remote = <IP>:<NUM>, response type = /etcdserverpb.maintenance/status, request count = -<NUM>, request size = -<NUM>, response count = -<NUM>, response size = -<NUM>, request content =",other,unknown,esxi,4,0.75,"{""noise"": 3, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,permission_error,envoy-access,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,permission_error,envoy-access,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 254µs, remote = <IP>:<NUM>, response type = /etcdserverpb.maintenance/status, request count = -<NUM>, request size = -<NUM>, response count = -<NUM>, response size = -<NUM>, request content =",other,unknown,esxi,2,0.5,"{""noise"": 1, ""error"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,4,0.75,"{""error"": 1, ""noise"": 3}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = <NUM>.039ms, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""collectremotestats-<HEX>"" ""querysummarystatisticsvpxa""",permission_error,Vpxa,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 493µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = <NUM>.015ms, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,4,0.75,"{""noise"": 3, ""error"": 1}"
<HOST> vsansystem[<NUM>]: [vsan@<NUM> sub=libs] backtrace[<NUM>] <NUM> rip=<ID> rbx=<ID> rbp=<NUM> r12=<ID> r13=<NUM> r14=<ID> r15=<NUM>,other,vsansystem,esxi,2,0.5,"{""noise"": 1, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 961µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,3,0.667,"{""noise"": 2, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 969µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,3,0.667,"{""noise"": 2, ""error"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = 796µs, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",permission_error,unknown,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
